,id,comment_text,target
241,6047710,"Is the privileged sector of South Africa completely happy to accept tax reductions and the goal of ""GDP growth"" in exchange for ownership of societal functions by multi-national corporations? 

Are we all going to pretend to forget that GDP growth is not even understood by Keynesian economists themselves to be reflective of wellbeing. Of course it makes sense that as Vietnam has transitioned from poverty it has gained in GDP. This is an implication of this transition. We should nevertheless not take this to mean that GDP growth should be our *goal* (as opposed to high levels of basic needs addressed, environmental health and our wellbeing). If GDP growth is the goal, then we see similar patterns as all the countries that set out on this trajectory a while ago, like the US: lobbying overtaking democratic function, wanton environmental destruction and an increasing wealth divide.

You'd think that in South Africa we'd have a greater understanding of the social importance of equality.",0.0
242,6151842,Nobody wants to see a pampered millionaire engage in social justice performance art...therefore watching the NFL is no longer enjoyable....gave up The Steelers after 43 years...,0.0
243,273249,"I sure do want him to stay in the race for the convention though he will never win even if he wins the nomination. What we've seen so far is mild compared to how he will react when Hillary Clinton puts the spurs to him in face to face debates. The RNC is going to be more entertaining than the pig world championship mud wrestling event. A three ring circus with clowns, pigs and idiot savants in every ring.",1.0
244,5198320,"Nice to see you admit there's something you don't understand, all other evidence to the contrary. And thanks for confirming your only qualification to make any of your previous observations is hubris.
There's plenty to criticize about Taggart's comments since his arrival, just not enough space to chronicle all of them. If we're going to take Taggart at his literal word, Herbert's main problem is his tendency toward quietude. His perceived inability to look off DBs may be another case of amateurish diagnosis. Let's see if reading his eyes shows up as part of the opponents' ""book"" on Herbert as a sophomore. The guys who face him every day in practice didn't have much success with that yesterday.
To motivate his guys through the summer, the coach lobbed the conditional threat fully aware it left him plenty of wiggle room. The quiet kid did OK letting his game speak for itself to his teammates last year.",0.0
245,5017630,Like you? Death panels for elderly who dont have enough to live on and no family.,0.1666666666666666
246,5946688,You must need to visit an optometrist is you do not see the abundance of withes britches everywhere.,0.0
247,5240119,"On the right these dark days, the above passes for an intellectual response.",0.0
248,448353,Unfortunately the democrats can't see the log in their eye.,0.1666666666666666
249,643703,"The social displacement in Vancouver is very obvious. The number of Caucasians living in most lowwer mainland communities is diminishing and the number of  Asian homeowners has grown to a point  where they are a majority in neighbourhoods throughout the area. The CMHC is simply not credible. Like many government agencies, they shy from the realities in order to stay within the bounds of political correctness. This fear of the possibility of being perceived  as racist causes them spin their explanation of the causes in a manner that is politically safe and in aid of self-preservation. It comes across to most people with first hand experience with evidence as being quite pathetic.",0.4
250,6084327,"Cogmax:
AW.UN closed today at $33.40. If you were to place an order (based on today's closing bid-ask and shares available) to buy 10,000 shares at the market, you would be filled at $35.00 for the last shares purchased. The difference between $33.40 and $35.00 is about 4.7% or almost identical to a full year's worth of distributions from this company. 
A and W is far better than some (I'm only speaking about liquidity when I say that.) Try establishing or getting out of positions in KEG.UN. I enjoy their restaurants but I simply cannot own their shares because the market is simply way too thin to enter or exit a holding in their units. 
SFI",0.0
251,6255221,"Too bad George Papadopoulos was just a Trump campaign volunteer, whose repeated attempts to set up meetings between Trump’s camp and the Russians were rejected repeatedly.

You would think that the DP's editorial staff would have had access to this well known information, especially since their ""sister"" paper the WaPo documented it over three years ago-
https://www.washingtonpost.com/politics/trump-campaign-emails-show-aides-repeated-efforts-to-set-up-russia-meetings/2017/08/14/54d08da6-7dc2-11e7-83c7-5bd5460f0d7e_story.html?utm_term=.e8b35916292d",0.2
252,5681595,I wonder the same thing when I see Hillary and Bill Clinton,0.0
253,6289944,"Sally, you ignorant hack, the President is empowered by the Constitution to do EXACTLY what you say he can't. The Attorney General, nor the Director of the FBI are independently elected. As such the President has COMPLETE control over them and their actions. Nice try trying to protect your fellow travelers, tho'.  Sadly for you, you're just flat out wrong.",0.5714285714285714
254,5792303,"I wasn't able to get earthquake insurance, the agent said it was the age of my house.It was built in 1974.  I think will re-investigate this.  Thank you for the reminder.",0.0
255,5773006,"it may be better than pouring money in to this failure. didn't they use to ship from seward? of course that would require that the rr be up to snuff. sheffield had his hands on that, too.",0.2
256,604138,"The ""dialogical brain"" is a theoretical construct.

I am not much of a fan of psycho-jargon, but you may be able to find someone else who would like to trade meaningless phrases with you.",0.0
257,468861,"Regarding the state's laws that stifle competition and reward monopolies with the 80% rule ... no surprise that fundraisers for many state politicians are held at the homes of doctors.  I get the notices in the mail, I'm not making this up.  Prominence Point is a popular fundraiser location.",0.0
258,762632,"Another attempt by ""Bibi the Bozo"" to ignore world opinion and to run U.S foreign policy.  Trump will get into bed so fast with this ""Likudnik"" that the speed of light will seem slow by comparison.  This is not a restoration of biblical lands, but a land grab.  The settlers get cheaper housing, security and the ultra orthodox men refuse to serve in the IDF to protect everyone.  Most secular Israelis can't stand them.

As to the Palestinians, they must share the blame as well for their and their neighbors' behavior.  The problem has no solution.  Bibi wants all the land to the Jordan River, the Palestinians want their capitol in East Jerusalem.  Nothing will work.",0.0
259,456191,hillary lied n people died.,0.2
260,5559142,Please read wider than off-hand quotes of less than $600 per tonne and understand the difference between sequestration rate and annual sequestration capacity.   MIT estimated the cost of carbon sequestration at between 1.2 and 3.3c / kWh (depending generation source) or roughly ten perecent of the revenue value of generated electrical energy.   If you attach a commercial value to the captured waste the number drops.   The only way you get to pooh-pooh sequestration is if you have your head stuck in the sand and believe carbon generation sources should continue to receive a free pass to emit what they want for free.,0.0
261,6214226,"Perhaps Tuckerman Babcock can tell us why the last Republican governor- in addition to failing to insist on and deliver a balanced budget- also failed to ""fill the pipeline,"" since apparently the Alaska Republican Party thinks it is such a simple matter to fulfill.

And didn't the same Republican governor ""sail aimlessly around Neverland looking only for his mythical gas line."" 

https://www.adn.com/energy/article/parnell-state-and-transcanada-end-deal-will-work-together-help-state-invest/2014/01/10/

As a partner in the gas line project, Alaska will control its own destiny,"" Parnell said. ""Ownership ensures we either pay ourselves for project services, or negotiate and ensure the lowest possible costs. As a partner, Alaskans stand to gain more.""

House Speaker Mike Chenault, R-Kenai, said the proposal is a step in the right direction: ""I've always thought the state ought to own a share of the pipe to keep us in touch with the project and what's really going on.""

What happened?",0.0
262,6010450,"""...If more politicians spoke honestly like Trump does...""

._.",0.0
263,587913,He said hatefully. Liberals are funny.,0.0
264,5629397,No prior criminal convictions is NOT the same as no prior crimes.,0.0
265,5172258,"Insanity has now replaced gender role choices. This writer points to extreme example as if to justify his ridiculous case. I am transgender, but I accept none of his conclusions and am bitterly opposed to the new trend towards indoctrinating and sexualising children that we see in society and which is attached to this whole transgender normalization movement. We are ignoring 100,000 years of human history. I want people to know that there are transgenders out there that oppose the new insanity being pushed by people like this and are now organizing to stop it. Please check out my video for more information: https://www.youtube.com/watch?v=imYad5dq_t0&feature=youtu.be",0.0
266,5100987,"If the Trump had done *anything at all* about his many, many election-year promises to provide inexpensive health care for everyone, he might have helped make this nation a better place to live.

For those of you who took the Trump seriously: so much for that short-lived fantasy!

Stephen J. Remington",0.0
267,304613,Thanks Lawrence for being another tool to ensure Trump's dominance.  Maybe you should lead the widespread indifference with more letters to editors all over the country.,0.0
268,5524552,"The Supreme Court of Canada ruled in 2010 that the actions of federal officials who participated in U.S. interrogations of Mr. Khadr had offended “the most basic Canadian standards about the treatment of detained youth suspects.”

Fact....The Charter of Rights provides that when any citizen has his or her rights violated, he or she is entitled to compensation. 
So, rave on right-wing mob. But this is Canada, and the rights of ALL citizens must be respected. Khadr was a child soldier aged 15 at the time. Fifteen is not an adult. Fact number 2... Canada and the US violated his rights.
If you believe otherwise, you might want to consider why we have laws against such things as underage sex and alcohol consumption.",0.1666666666666666
269,474656,"Measure 97 has worthy goals but is deeply flawed. It collects 500 percent more than all C corporations paid in income and excise taxes in 2015. Then it takes that 500 percent increase and asks a small percentage of corporations to pay it. With its single rate for all types of businesses, most retailers who pay the tax will see their profits vanish. They will literally be forced to raise prices if they want to stay in business. So Measure 97 becomes a stealth sales tax and the poster child for regressive taxation, with no exemptions for groceries or medicine.

By proposing such an extreme tax, targeted at the largest corporations, public employee unions have effectively declared war on big business, setting up a no-win situation for Oregon regardless of outcome.

If M97 passes, there will be years of furious conflict trying to mitigate its impact. More measures, more battles. If it loses, public employees, their credibility gone, will be hard-pressed to try again. We all lose.",0.0
270,5728584,Fr eeland's words mean nothing.,0.0
271,902786,"Of course, I am not encouraging these prayers.
Lord will lead you, and all of us always.
Like Holy Mary said “Do” whatever He tells you.",0.0
272,950738,"But look at who are now permanent members of the Security Council:  Bannon, Gen. Myers who was fired from his position because of misconduct.  The Chairman of the Joint Chiefs of Staff and one other individual who used to be permanent members of the Security Council may attend only when invited!! This is insane!",0.0
273,5538767,"The TV news (and Denver people in general) really need to stop mispronouncing ""Zuni"". It's a proper name of the Zuni people, a Native American pueblo in New Mexico. It's pronounced ZOO-nee, not zoon-EYE. It's like they're pronouncing Apache as APE-ahch or something, I cringe when I hear it.

http://www.ashiwi.org
http://www.zunitourism.com",0.0
274,5776061,"Yes it can, and all you need to do is search for ""california secession"" and there isn't a shortage of news organizations that speak on the possibility. How do you believe they're wrong?",0.0
275,5297464,"evolution is a supposed theory. and should be taught as such. it also takes a great deal of faith, so is also a religion.",0.0
276,5456351,but if you went to a democrat fundraiser party in Waikiki they would not be looking for impaired drivers.,0.0
277,6016715,Well aren't we quite the huffy one Rational Thought indeed. Private forum? Who are you kidding. This 'forum' is a lame marketing attempt on the part of the G&M to hold on to the 'oldsters' - myself included. I would bet dollars to donuts (there's an old expression) that no one other than the hard-core Socialist and Maoist/Stalinist commentators (you know who you are) other than the Incestuous one on this 'forum' are under 4o years of age.,0.4
278,6302213,Everyone?  Actually the Queen's probably closer to Trudeau than Trump's Commerce Secretary Wilbur Ross.  Or Putin.,0.0
279,5094737,"You cannot tell me this 72 yr old guy is the only person in  that village doing this, no?",0.0
280,5843888,"?What are you talking about?  I-5  at the stretch south of Cottage Grove had concrete placed in certain areas, a truck lane made on a hill and new asphalt. This doesn't ""rebuild the freeway to increase speed."" The speed of 65 mph remains exactly the same as it always has.  The first crash today was a jacknifed pickup pulling a trailer while going south down the small grade into the left corner.  This has been the exact site of MANY accidents.  The northbound accident happened right behind me (about 15 cars back) we were still about 1.5 miles from the first crash...an unsuspecting pickup pulling a horse trailer came around the corner to stopped traffic and they ran into the back of a semi truck.  They couldn't see that traffic had stopped and they had no way to stop their momentum in time with their trailer full of horses.  The truck struck the left-rear of the semi truck and the horse trailer overturned, killing 1 horse on impact.  2 people were taken by LifeFlight. Other horses died.",0.0
281,5967693,"I think it is option 1.
Planned by Prime Minister  Butts and to be implemented by his Personal Assistant Mr. Trudeau.",0.0
282,393635,"""I miss John, Jack, Suzy, Eloise, Kate, John... did I say John already? That's 1,2,3,4,5... uhh, Junior, Red and the freckly one, umm let's see... well, the freckly one. I miss them all.""",0.0
283,775954,"Weavings...
""...in 2013 when the World Council of Churches, a body that represents more than 560 million Christians in Protestant, Orthodox, and other Christian denominations announced that ""by its calling and vocation the Christian church is to be a peace church."" ... What if the world's 1.2 Billion Catholics -- half of Christians today -- did the same?

""Just peace is an ""orientation toward conflict transformation characterized by approaches that reduce violence and destructive cycles of social interaction and at the same time increase justice in any human relationship (John Paul Lederach, sociologist). This is a new approach. A third way is emerging.""

""Currently 12 international, NGO's and many more local groups provide unarmed civilian protection in 17 areas of violent conflict."" See Mel Duncan founding director of Nonviolent Peaceforce. In one year, Nonviolent Peaceforce trained more than 14,000 people in conflict -affected communities in unarmed civil protection.",0.0
284,5899222,What i am having difficulty wrapping my head around is if the son has an assault 2 and an unlawful use of a weapons charge..how is the mom charged with murder? Shouldnt she have some sort of weapons charge if shes being charged with murder?,0.0
285,5383508,"President Trump was legally elected by the people of the United States, the MSM which used every tactic available to them to throw the election to Hillary, continues to attempt to nullify the expressed will of the people through their continual distortion of 'the news'......no wonder so many viewers are absolutely 'fed up'",0.0
286,809070,"Sadly those who paid to be taught how to become first hand,  mysogynistic, racist, homophobic liars will get another chance.  Drumpf will have impeached himself sooner than later and this side kick will be looking for employment opportunities all over the world!  Let's keep the trash south of the border!",0.7428571428571427
287,5104869,"This just doesn't add up.  Assad is winning the war, the west is saying he does not need to go and all of a sudden he uses chemical weapons.  I just don't believe it.  He is a tyrant for sure but not a moron.  

I am ashamed to be a part of the western hypocrisy.  Why is it alright for Saudi to be blowing up children as we speak in Yemen with the USA's blessing, but chemical weapons are where the line is drawn (and they are despicable).... I guess it is okay for a child to slowly bleed out from a bullet to the gut as opposed to vomiting and suffering from chemicals?  Guess what both are despicable and anyone that engages in either are deplorable human beings.  What hypocrisy.",0.4
288,5141013,"Is being born male or female part of the application process? Like does the show need ""x"" number or males and/or ""x"" number or females?",0.0
289,5758047,"Florida will in time be largely underwater. It's the American Bangladesh. The matter of secession was conclusively settled by force of arms. The Union can not be dissolved,",0.0
290,5244898,"Great points, Ian. Sadly, many kanaka maoli believe alternative reality political theories because such gives them hope to get something for nothing. No one, and no government, will change your personal circumstances but yourself. Quit seeing yourself as a victim; work hard, move on, imua!",0.0
291,6054544,"I haven't yet seen a news story of a car load of white Christens getting pulled over by the police and brutalize for their appearance.

Down in Jesus land, the Evangelist Talibans are overwhemly represented by Congress, the Senate, the President and the Supreme Court. They are not but any means disenfranchised.

Don Cherry has the right to free speech. Why is he so concerned when athletics exercises theirs?",0.0
292,5302606,chong wants just another version of a carbon tax hence nonsense all over again,0.4
293,5524678,"Yes, but not in this case. 
Khadr deserves compensation.",0.0
294,5393261,"Surely, as the Director of the FBI, is it not entirely plausible, in fact totally probable, that indeed Mr. Comey taped the entire meeting on his own phone? He takes it back to his FBI cohorts, tells them he's got it all recorded. They then suggest that Comey say he wrote the conversations down, and go with that story? In the meantime, Trump tweets the remark about possibly having ""tapes"" (which he may/may not have .... he'll tell us down the road a little) and the FBI decides to just give Trump a tad more rope, while he inadvertently hangs himself with his huge ego and his big mouth. 
Personally, I cannot see Comey entering that meeting WITHOUT a recorder on. It was his job as Director to gather evidence. In my opinion, it is a given.
So Trump testifies under oath and they compare what he says under oath to Comey's secret FBI tape recording.
The possibility of this scenario would prove to be VERY interesting.
If Trump indeed has no tapes, it had better be himself that's worried.",0.0
295,6096525,"Oh, so how do YOU like fake news, Moscow?",0.0
296,5745500,"You bloviate enough on this forum that's it's no secret.  
How is it any different than you assuming I'm a leftist?  You might be too smart for your own good.
Sounds like you really have it in for those East Coasters and Californians.  Except when you don't.    
Makes me wonder why you even read ADN.",0.0
297,5918648,"More like US House.  I for one would be happy if he got to represent us, Chin is bright and is not afraid to speak up.",0.1666666666666666
298,421623,"I've always felt the best politicians would be those who would never want to be politicians.  However, fortunately over the years I've followed politics we've had some very decent, honorable, compassionate, rational and reasonable politicians ....and, yes, on both sides of the aisle.  Some people, indeed, believe in public service and the common good.  Jimmy Carter comes immediately to mind.  How about Gerald Ford? and today, IMO, the outstanding examples include Bernie Sanders and Elizabeth Warren.  

We could endlessly debate Hillary's case....Obviously, she comes with baggage...the largest piece, being, perhapsk, named Bill.  I do think she genuinely cares about people and the public welfare.  I, based on his history, his current actions and his current comments, can't say the same for Mr. Trump.  Again, IMO, anyone who cares about the future of our country and giving a reasonable consideration of the candidates' fitness for office, would choose Ms Clinton over Mr. Trump.",0.0
299,861830,I am mad as hell about Trudeau / the LPC  and the running scared tactics of the wanna be CPC leadership contenders. None of them are looking like leaders. My party vote goes to O'Leary and to O'Leary in 2019. I will welcome him as the next PM. Time for a total shakeup.,0.1666666666666666
300,5477231,"One should praise Couillard for raising above political correctness and call things the way they actually are. Canada, just like most western countries is facing a growing threat. Terrorism is only one tangible side of this threat, the tip of the iceberg. The whole picture is  lack of integration. This country cannot and should not follow the path of Europeans and allow ghettoeization of Muslims. This will lead to creating a foreign country within this country. Canada needs immigrants, but these like their predecessors need to know that they will have to integrate or call it assimilate if they want to live in Canada. Multiculturalism was a flawed policy; we are now paying the price for decades of political blindness.",0.0
301,5323407,Get hold of Dave Branch... OHL Commissioner..  Let him lead you straight.,0.0
302,5252023,"""It is urgent for Americans to think and speak clearly about President Trump’s inability to do either. This seems to be not a mere disinclination but a disability. It is not merely the result of intellectual sloth but of an untrained mind bereft of information and married to stratospheric self-confidence.""  George Will, a conservative commentator.

I was hoping Trump would at least have enough smarts to listen to his advisers, but his EGO and lack of self-discipline is shocking. Sadly, for our country this is real life not a tragic comedy.",0.3
303,5270312,"Correct, to have Obstruction of Justice there had to had been a Justice action in place to be obstructed.",0.0
304,1080600,Looked at the M-103 support goons were escorted by police out of Toronto protests by anti-103M supporters. Tell me who are the instigators and goons try to quell or silence a peaceful protest & protesters its  in this case.,0.1666666666666666
305,6044832,"It's really sad to see nationalism take precedence over the Constitution and patriotism.  The flag represents the Constitution.  Exercising your Constitutional rights is exactly respect for the flag.

Do you nationalists know that the disrespect of the flag is the way they improperly display it?  That huge one they unravel is being displayed horizontally, and it's specifically forbidden to display a flag horizontally as stated in our U.S. Code for respect of the flag and proper display.  Oh, and in that code it also states no flag shall be displayed on a sports uniform.  So, those flags on the helmet have to go as well.  And, I believe in that same code it states the flag should not be used in advertising.  If you're so worried about respect of the flag, have them change that.

Last, Trump recommending players be punished is in exact violation of the oath he took for the Presidency.  That's disrespectful to the country and arguably subversion.",0.2
306,5684633,Baloney... estimated at about $20 a month.,0.0
307,814768,"In the first place, there was no ""Inquisition"", there were many inquisitions.

It was common for people to petition to move their case from the state courts to the courts of the inquisitions because they were fairer.

A good book on the topic would be Rodney Stark's ""Bearing False Witness: Debunking Centuries of Anti-Catholic History"". He is a sociologist of religion.

He writes “The standard account of the Spanish Inquisition is mostly a pack of lies, invented and spread by English and Dutch propagandists in the sixteenth century during their wars with Spain, and repeated ever after by the malicious or misled historians.”

He does a splendid job of dismantling the ""Hilter's Pope"" and associated slurs, which today alone on this very blog I have read repeated by self-described Catholics.",0.0
308,1003482,"it always surprises me when I see two comments that refer to something unexpected within a few minutes of each other .... like say .... student councils!
.
it makes me wonder if there really is a meeting room where people go over talking points on the days issues then fan out to the comment boards.",0.0
309,1217624,"""Convictions in 2012 and 2015 for operating under the influence""

Most likely he can now add 2017 to his resume.",0.0
310,5643360,Rubin is a genius and a savy business man.,0.0
311,910855,"Weird Steve, you don't mention any wars Democratic Party Presidents intervened in like Haiti, Bosnia, Kosovo or Somalia.  

Oh and Iraq was NOT democratically elected until OPERATION IRAQI FREEDOM.  Saddam Hussein was a leader of one coup and then wrested power from the leader of that coup in 1979.  Furthermore, the current war against ISIS is at the REQUEST of a democratically elected government to PROTECT that democratically elected government.

Steve, your right to protest is secured by the US Armed Forces.  I wish you'd have some GRATITUDE and sense of JOY at EA-18Gs securing our sounds of freedom.  Thanks.",0.0
312,801769,"More details here: http://www.kentwa.gov/Home/ShowDocument?id=4523  In the end though, is anyone going to walk a mile to get to AC Tavern, or Safeway? Anyway, the designs look nice, and I hope it works.",0.0
313,5102098,Junior leads?,0.0
314,781777,That's the best you have ? correcting a typo  ? it's not like I am doing my class final.,0.0
315,5220878,"If Le Pen loses this weekend I wonder how many journalists will claim it was because of misogyny?  My guess, not vey many.",0.0
316,432764,"Oh, come on, guys. IOKIARDI!

The Usual Suspects will be in to explain that to you because Hitlery!",0.0
317,829743,"And Alaska being the ""Last Frontier,"" I would guess you're one of the last and final line of ""conquerors""?",0.0
318,6225528,"The only thing that is embarrassing is the omnipotence of your replies.  For a man that says he is Christian, you might try a little Buddhist humility.",0.5
319,5548537,COFA,0.0
320,6144173,"Insurance companies set the individual's premiums based on the risk they are willing to accept and could expect. People driving a 80,000 Audi with a bad driving record is going to have a huge premiums based on their risk factor, a driver of the age driving a 15,000 used chevy with a good driving record is going to pay far less. That auto insurance. 
An individuals currently on a 5,000 dollar monthly drug regiment and requires twice weekly blood transfusion and paying the same premium as an individual of good health who see the doctor twice a year is welfare not insurance. Call it what it is, Obamacare is a government welfare program being administrated by ""private"" insurance companies",0.0
321,390763,"And the public part of the registry may be a failure, being a primary cause for under-reporting offenses, because who would want to report their brother or sister for fondling their kid, only to have that stain on their entire family, forever?  An effective registry of sorts had existed, long before, as the police knew who they were, and kept a mental track of the ones who were dangerous to more than their own family.  The families kept track of their own.  As you were growing up, did you ever wonder why ""Uncle (or Auntie) (or Cousin) So and So"" never showed up for holidays and stuff?  Some other unintended consequences of the public registry are:  The serial offenders are suddenly aware of just how many of them there are, and where, and they could possibly organize, just like the LGBT's did.  The Kiddy-Porn industry now has a nation-wide list of potential customers.  And several foreign countries have banned adoptions by Americans, as, in their eyes, we look like a nation of perverts.",0.1666666666666666
322,6303783,"""She flipped off President Trump — and got fired from her government contracting job""
https://www.washingtonpost.com/local/she-flipped-off-president-trump--and-got-fired-from-her-government-contracting-job/2017/11/06/4cf1af9a-c2da-11e7-84bc-5e285c7f4512_story.html?utm_term=.1a4cd708a0a0",0.0
323,5579101,"Nope, I don't.  

I didn't make the judgement Elagabalus did.",0.0
324,1000111,T R E A S O N,0.0
325,403852,"_""Though profitable, Broadway Place never hit the 9 percent return on investment the developers had hoped for. They hit that mark only by selling the property to The Wolff Co. in early 2013.""_

Beautiful revelation. Terrible spin on reporting.

If the developers made their ""mark"" of 9% (or more) when they cashed in, the reporter is wrong in stating ""Broadway Place never hit the 9 percent"" ROI.

The ""beauty"" in this (and I say that in the most sarcastic tone I can muster) is that the City Manager and his Development Division staff use an entirely bogus _pro forma_ for evaluating ROI. When I pointed out that Capstone would make it's ""mark"" with only 7 years of tax exemption -- using Capstone's own skewed numbers, Denny Braud, now Eugene Development Director, falsely told Council that would reduce the value of the project millions of dollars. The Mayor and Council majority didn't bother to check the facts and dropped a huge amount of potential future tax revenues into Capstone's pocket.",0.0
326,6287096,"Hey here is one worth reporting that msm seems to be ignoring but left wing sites are running with:
http://therealnews.com/t2/index.php?option=com_content&task=view&id=31&Itemid=74&jumival=20375

How crooked Hillary bought the DNC and screwed Bernie...even Elizabeth Warren is faking outrage.....why no story??????",0.1666666666666666
327,1067632,"consider the following...all the talk is about ""electricity rates"".. the price you pay for your usage of electricity..examine your electricity bill.. how much do you pay for ""distribution costs"".. will the decrease apply to the overall total on your bill or only to your consumption of power ??.. For my rural seasonal property I received a bill for $8 consumption and $150 for distribution.. you see the scam here !!! So if what happens is what I think will happen I save $2...whoo hoo thank you ..",0.0
328,608784,"the election is over. Move on with your life, and stop gurgling tumps nuts.",0.0
329,470917,"Yup,
We are deplorable, a
Direct quote from the loving and caring Hillary.",0.0
330,5604396,"Uh huh. Sure. I think you're thinking of ""solitude"".

https://en.wikipedia.org/wiki/Loneliness",0.0
331,789016,"Sorry Mark, I choose to believe the AG's non partisan thorough factual review than your opinion.",0.0
332,1041004,ontario liberals eye re-election..,0.0
333,6322923,"Lots of terrific comments, and advice that I generally don't disagree with. The problem as I see it is the intimidation factor. While a Robo-advisor costs a bit more than DIY, they generally have pre-defined portfolios that rebalance. For a young investor (or even an older one without experience and low risk) it can be daunting.

Looking at all the wonderful comments, and interested people, there are at least 50 suggestions contained in the thread. What's a 19 year old to do? I would certainly opt for a Robo setup for the first 2-5 years, and then, if experience has been gained, opt for some of the direct stock or ETF options suggested below.",0.0
334,4974164,That makes no sense.,0.0
335,5989103,"skinut>  My apology is extended to you.  My error totally, right????",0.0
336,5486300,"The gun stores might consider moving into old style bank buildings (there are plenty around), they already have substantial walls and vaults.",0.0
337,627069,"The State is out of money.  Find some young hungry shyster in the DOL and promise her/him 25% of the take if he/she does whatever it takes to clean these wrecks up and bill the owners/responsible persons 250% of whatever it costs.  If I were 25 and just out of law school (o.k., take a minute or two here to get over the paralysis of envisioning me in law school) I'd jump at the chance to screw these jackwagons out of whatever they intend to retire on or leave to their kids.  State needs to think outside the box.",0.0
338,629213,"Hebrews 1: 1 In the past God spoke to our ancestors through the prophets at many times and in various ways, 2 but in these last days He has spoken to us by his Son, whom He appointed heir of all things, and through whom also He made the universe. 3 The Son is the radiance of God’s glory and the exact representation of his being, sustaining all things by his powerful word. After He had provided purification for sins, He sat down at the right hand of the Majesty in heaven. 4 So He became as much superior to the angels as the name He has inherited is superior to theirs.",0.0
339,5054101,"Jack
Invasions or interference by the west simply has not worked, including Somalia.",0.0
340,5381041,I am surprised Takata is still in business.,0.0
341,1021319,"My starting point was living in an apartment without a proper bathroom with my parents and 3 brothers. We went to the local swimming pool once a week to have a shower. We lived in poverty. I barely managed to graduate high school because 2 teachers chose to pass me anyway. I worked like a dog at 2 jobs for minimum wage and walked everywhere. I saved enough to buy a small house and again worked 18 hour days to fix it up and flip it. 
I earned my status.",0.0
342,5218347,THen Senate is a waste of time and should be abolished .,0.0
343,5377622,"If you believe that, I have a bridge in Brooklyn I'd like to sell you. Cheap at half the price!",0.0
344,293548,"Are you referring to the old Anchorage Community  College, when you  say  ""U of A"", or the University of Alaska, Anchorage Senior College, and not the Alaska Agricultural College and School of Mines???",0.0
345,705637,"BS. You can't dump US Government bonds because they have a maturity date. All you can do is sell them below value to get rid of them - which if you do, every investor in the world will be lining up to buy them. And total US government debt is around 14 trillion dollars, which means China owns about 8.5% of it - which really isn't that much.",0.0
346,5377014,"Interesting article, Rui, I wonder why the mother didn't try to be legal earlier? What process would she have had to take earlier? I'm trying to understand the system",0.0
347,5426522,"Jay Edward ,   There are good traditions and bad ones, but any tradition that pushes men and women apart and not sharing the bonding of humanity is certainly not a holy tradition.... it is a cause of schizoid behavior..",0.0
348,6042533,The best mid-season acquisition ever (JD Martinez) probably had something to do with it as well.,0.0
349,765413,"I wonder how long it will be before the conservatives attempt to spoil Catholic participation in this movement? I'm thinking Amnesty International and abortion here. It didn't matter to them what humanitarian causes Amnesty supported, how many individuals or groups they helped, they were denounced as pro-abortion and a lot of Catholics - some very high profile - withdrew their memberships.",0.1666666666666666
350,5376428,Union members? It seems to me the unions are all on board with all this gender propaganda. I guess they learned their lessons well.,0.0
351,928238,"and what leads you to believe that the immigration and refugees programs are a mess?  And why have a ban on those who are already citizens, green card holders or students?  And can you say that these actions, apparently being celebrated by those that do hate us, is going to help the problem?  Simple solutions to complex problems are attractive, but often fail",0.0
352,595603,That's good news.,0.0
353,629197,Maybe a reverse boat lift so all the Miami  Cubans can go back to Cuba,0.0
354,5212409,"Just think if it had been the other way around.  The legislator would not only have called the cops (local, state, and federal), but filed a bill- called ""Nat's Law""- providing for indefinite solitary confinement for any reporter who slaps a legislator.",0.3636363636363637
355,481577,"""I met Dedman in the 1980's... an intelligent, forceful man and a skilled fighter.""

Thirty plus years does things to ones mind, especially if one subsists on a diet of victimization, xenophobia and ethnocentrism.  

In closing, when looking for attributes in employees and associates ""forceful and skilled fighter are always part of the criteria...NOT.",0.0
356,805870,"If you go to many towns and cities, they say the same thing: We're known as too lenient. Too many freebies. That is why we see all the drunks and homeless. The only exceptions are very wealthy towns like Carmel. 
I rode my bike on the path that goes under the freeways and out Springwater park. The problem there is much worse. The city declared a state of emergency regarding lack of housing.
This is America's problem. And I'll suggest it partly represents the distribution of wealth.",0.0
357,837574,"'Trudeau is simply reiterating the statements made by none other than Stephen Harper'

Citation please",0.0
358,625595,"No, Dave. It achieved its goal of defeating the Treaty of Annexation in the U.S. Senate, forcing the American government to resort to a Joint Resolution of Congress, which a great many of the congressmen knew, and strongly argued, was a fraudulent instrument for annexation. 

But with America's instigation of the Spanish American War a few months later, expediency ruled over justice and law. The Constitution of the United States of America does not give the power of annexing territory to the Congress. It simply doesn't. America passed the fraud off as fact and waged a propaganda war that included erecting a monument to the non-existent treaty, at McKinley High School, where the statue of U.S. President William McKinley holds a non-existent ""Treaty of Annexation"" in his hands to this day. The U.S. successfully suppressed Hawaiian voices, and the truth for over a century until the mid-90s. The U.S. acknowleges its culpability in the ""Apology Bill.""

There is no Treaty of Annexation.",0.0
